Loan ID,Customer ID,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens,DTI,Loan_to_Income,Risk Category
a58abd00-1fa0-412b-8d02-4a272f3c4d66,da4fd425-7d45-4c5f-96ed-7930a056e45b,473902.0,Long Term,713.0,1042511.0,5 years,Home Mortgage,Debt Consolidation,22240.45,14.0,,7.0,0.0,232655.0,386496.0,0.0,0.0,0.2560024786309209,0.45457745769589003,Medium Risk
65688ec3-f816-4745-8eb0-79a08c41ecfd,d3790b57-80e5-45f7-8b4f-81baa72e1df1,223344.0,Short Term,716.0,1195898.0,10+ years,Rent,Debt Consolidation,11759.86,17.6,71.0,7.0,0.0,94677.0,167618.0,0.0,0.0,0.11800197006768136,0.18675840247245165,Medium Risk
d4fe49c5-f897-4540-9366-f2099e3bc9b6,a0b2bc45-742c-441b-858e-5acbaab04147,766238.0,Long Term,649.0,1796165.0,< 1 year,Rent,Debt Consolidation,36821.24,33.1,,10.0,0.0,510093.0,925760.0,0.0,0.0,0.2459990479716507,0.4265966656738106,High Risk
534159bc-4ac2-4f65-9637-12ba88afa78d,5e374d0a-a7cd-4ea6-8814-00043ea61aa1,471152.0,Long Term,688.0,1017279.0,< 1 year,Rent,Debt Consolidation,14496.24,8.5,,7.0,0.0,115444.0,218064.0,0.0,0.0,0.17100016809547822,0.46314924420930736,Medium Risk
8310d972-63ad-4a60-9a79-4a75862fb5f6,ef9ddefc-a550-4245-a80f-822911c31d1f,563486.0,Short Term,747.0,2647308.0,2 years,Rent,Debt Consolidation,45666.12,16.8,,26.0,0.0,137256.0,2337082.0,0.0,0.0,0.20700025837567826,0.21285245237803838,Medium Risk
119b9755-018f-436c-aa50-0a9b4c13f0d3,746fc09f-1ef1-4083-9a2a-251d3e6608fa,219824.0,Long Term,702.0,2088328.0,< 1 year,Home Mortgage,Debt Consolidation,22275.41,21.7,,13.0,1.0,155800.0,451044.0,1.0,0.0,0.1279994905014921,0.10526315789473684,Medium Risk
61d9fcf2-81ac-409a-8582-7dbee3c2d28b,4d1fef0f-293c-4090-92be-a7fc30b34cee,304986.0,Long Term,674.0,4872778.0,3 years,Rent,Debt Consolidation,30130.01,21.9,26.0,13.0,0.0,155078.0,1081740.0,0.0,0.0,0.07419999844031475,0.06258975886034619,Medium Risk
2948d139-5fcf-40af-9a32-7e3d0f181164,659b0c70-c16a-4e27-89cc-4843cf8e56ac,105666.0,Long Term,742.0,806170.0,4 years,Home Mortgage,Debt Consolidation,15135.78,15.9,,10.0,0.0,226708.0,653026.0,0.0,0.0,0.22529908083902903,0.13107161020628402,Medium Risk
2107184a-4425-409d-a86e-76c0134d797e,866ee209-7187-4290-a21c-57dcd80d89fc,253506.0,Long Term,733.0,1403492.0,4 years,Rent,Debt Consolidation,30525.78,26.7,40.0,19.0,0.0,16492.0,149138.0,0.0,0.0,0.26099853793252825,0.18062518347094247,Medium Risk
f30d1652-e200-4672-8d07-e4e2b2c1f3a8,cb67a8b2-2616-42a2-b01c-9fc091cf3a13,170126.0,Short Term,712.0,1137492.0,3 years,Rent,other,3564.21,12.5,40.0,5.0,0.0,70205.0,109692.0,0.0,0.0,0.03760072158749248,0.14956237054854013,Medium Risk
96352ce5-5129-4444-a07c-9e7390d2352e,477c70fa-2b8f-4003-9bf1-d5591504dcd0,134398.0,Short Term,746.0,2205425.0,10+ years,Own Home,Medical Bills,38447.83,33.5,,15.0,0.0,668629.0,1084314.0,0.0,0.0,0.20919956924402328,0.06093972817030731,Medium Risk
875edb92-c7ec-4a05-8824-912927f015e3,9813f700-2aa9-4d58-989f-6c6a7f7335f3,442948.0,Long Term,719.0,956365.0,2 years,Rent,Debt Consolidation,26618.81,8.0,,17.0,0.0,384351.0,1101562.0,0.0,0.0,0.3339998013310818,0.4631578947368421,Medium Risk
a4f187d0-8f0b-4b39-afed-525e169f53cd,8de92ad9-0cd0-49e4-b0fe-ed393b995c20,142868.0,Short Term,740.0,2429815.0,10+ years,Rent,Debt Consolidation,14781.43,31.0,52.0,15.0,0.0,189449.0,507782.0,0.0,0.0,0.07300027368338742,0.058797892020585926,Medium Risk
dee684fd-e1f1-48f7-a97e-c4fb2287f7be,7ec274f2-b527-4979-984a-6d8ada586d57,332508.0,Short Term,707.0,926345.0,4 years,Home Mortgage,Debt Consolidation,13895.27,19.6,,9.0,0.0,356554.0,571010.0,0.0,0.0,0.18000123064301096,0.3589461809584982,Medium Risk
d1fc9fab-c527-4bb4-83bf-09ac9e459766,4ef48201-a369-4338-b82e-804bbf936c8c,235950.0,Short Term,726.0,1164396.0,7 years,Own Home,Debt Consolidation,13390.63,15.7,,7.0,0.0,168074.0,321156.0,0.0,0.0,0.13800078323869197,0.2026372471221131,Medium Risk
5caa7b9b-6313-4d33-8e01-cd3a81a1f771,1dd6d4cc-f990-4ba9-9fc7-e549b64e2165,290708.0,Short Term,744.0,1487776.0,10+ years,Rent,Debt Consolidation,10067.15,17.1,,9.0,0.0,387277.0,1047706.0,0.0,0.0,0.08119891704127503,0.19539769427655776,Medium Risk
14357507-a87b-4196-9895-0e9fdae22b65,15980a3b-7446-4a31-a41f-2daa13b1b368,153714.0,Short Term,740.0,995714.0,10+ years,Home Mortgage,Debt Consolidation,13939.92,21.7,,8.0,0.0,218614.0,371184.0,0.0,0.0,0.16799908407434264,0.15437565405327233,Medium Risk
872e132f-e066-40a3-926c-16e51fabce5b,d2cab0de-87cb-4341-9d18-20b6a069614d,69366.0,Short Term,731.0,1273133.0,3 years,Rent,Debt Consolidation,28433.5,20.5,,11.0,0.0,84930.0,339086.0,0.0,0.0,0.2680018505529273,0.054484488266347664,Medium Risk
6d56e22d-99f0-458b-a02f-3480c5ccb3b1,bd45417d-ddfb-41e2-a2b3-1d194b3e9775,108878.0,Short Term,751.0,1316434.0,10+ years,Home Mortgage,Debt Consolidation,4377.22,37.5,,18.0,0.0,354920.0,2151556.0,0.0,0.0,0.03990070144040644,0.08270676691729323,Low Risk
f07b51a2-773f-403c-bca8-8b49db584b1c,cf7843b1-70dd-4983-8d3b-389edbb4a335,288068.0,Long Term,685.0,948062.0,2 years,Rent,Debt Consolidation,22121.32,14.5,,13.0,0.0,358359.0,527912.0,0.0,0.0,0.2799983967293278,0.3038493263098827,Medium Risk
885c40ae-6672-457c-8ee4-03c2f5069b6c,eb7d366d-d124-4756-8e61-7996e948a068,447436.0,Long Term,722.0,1159266.0,10+ years,Home Mortgage,Debt Consolidation,20287.25,43.4,,17.0,0.0,448514.0,1022318.0,0.0,0.0,0.2100009833808634,0.38596491228070173,Medium Risk
57c8c784-d7cf-4cdb-a0c1-4a79716dee82,7e5e0b4e-b7fe-4a1b-8a02-e45449fdccdf,401192.0,Short Term,721.0,1116440.0,4 years,Rent,Debt Consolidation,14792.83,13.5,48.0,9.0,0.0,431414.0,731368.0,0.0,0.0,0.159,0.3593493604671993,Medium Risk
99565f3b-7644-4f15-b869-4bdde4cbec4e,8248911f-1a7b-442c-aada-85dfcb6cd9e1,168124.0,Short Term,711.0,967955.0,1 year,Rent,other,14519.42,14.5,34.0,18.0,0.0,143697.0,311608.0,0.0,0.0,0.18000117774070074,0.173689892608644,Medium Risk
3fad35c7-6e68-4844-975c-337531bdb98f,52c65ac6-66ec-41b2-97de-51195446fc46,306460.0,Long Term,652.0,3503106.0,7 years,Rent,Business Loan,7590.12,10.2,,9.0,0.0,133817.0,303226.0,0.0,0.0,0.026000195255296298,0.08748236564922672,Medium Risk
20bca72c-e5f3-4513-bab8-42f8fde05607,0dfab644-1eb7-4b17-85bc-403633674687,657162.0,Short Term,740.0,3783660.0,3 years,Home Mortgage,Debt Consolidation,25508.07,15.2,13.0,14.0,0.0,579937.0,948464.0,0.0,0.0,0.08089966857487195,0.1736842105263158,Medium Risk
572b4f50-926c-4fa6-9c78-864898ffdee4,f25cc8c7-a39e-48e2-a5b1-6925f9a43582,314072.0,Short Term,748.0,627722.0,10+ years,Rent,Debt Consolidation,9959.99,29.2,,11.0,0.0,211242.0,1881462.0,0.0,0.0,0.19040256674132816,0.5003361360602305,Medium Risk
170a2bf9-fd2f-4a9d-9f2f-7d2ecfb22b34,5dfd5741-4ff1-444c-800b-0c588483128a,763686.0,Long Term,740.0,2581663.0,3 years,Rent,Debt Consolidation,46469.82,25.6,,15.0,0.0,1137036.0,3033580.0,0.0,0.0,0.21599947010899562,0.2958116531863376,Medium Risk
efd9fafc-ba0e-4d8d-98c2-86a24e361606,13f957c2-8e44-42d0-a2bb-f743a3acdd55,526900.0,Long Term,667.0,1516808.0,10+ years,Rent,Debt Consolidation,22246.53,23.0,6.0,7.0,0.0,196992.0,254584.0,0.0,0.0,0.1760001002104419,0.34737422270979584,Medium Risk
f8edc5d8-1b14-41e1-8f74-0df42e6d9e61,13a01f7f-e356-4b65-9b6e-4fe9e9779791,330132.0,Short Term,743.0,1520608.0,8 years,Rent,Debt Consolidation,17613.76,17.0,7.0,15.0,0.0,133133.0,213510.0,0.0,0.0,0.13900039984006396,0.21710526315789475,Medium Risk
e840a6a8-28a2-4b38-9863-390381eebee2,2ed5467e-f5ee-4a35-8b86-2df1390672c4,265958.0,Short Term,746.0,1132590.0,8 years,Rent,Debt Consolidation,8230.23,22.0,20.0,5.0,0.0,298623.0,917180.0,0.0,0.0,0.08720080523402113,0.23482283968602938,Medium Risk
a900656d-6764-4fe1-bd64-8452ee62e540,9efee5e3-cac0-4e68-8e38-9b0e83e5e50c,107668.0,Short Term,747.0,1394790.0,4 years,Home Mortgage,Debt Consolidation,29290.59,18.2,11.0,10.0,0.0,160474.0,529386.0,0.0,0.0,0.252,0.07719298245614035,Medium Risk
01579727-e7e1-4621-98de-ea7b6f0a68a3,2041dcbb-2702-42aa-97dd-ca0c211ffe1e,268906.0,Short Term,738.0,909606.0,< 1 year,Rent,Debt Consolidation,16145.63,18.0,14.0,11.0,0.0,589285.0,1201288.0,0.0,0.0,0.21300162927685173,0.2956290965538926,Medium Risk
008f1b41-9312-44b3-8531-c00f3f28da51,ebc1af23-93ec-40d6-8f05-d993bc96b992,156398.0,Short Term,716.0,1234962.0,10+ years,Home Mortgage,other,26757.7,19.5,9.0,21.0,0.0,466108.0,958606.0,0.0,0.0,0.26000184621065264,0.12664195335564982,Medium Risk
ea65b743-89e5-4d97-8ecf-03703ebb2254,a68ab034-8859-456c-aa4a-b2ccf80eee6e,44198.0,Long Term,717.0,839838.0,10+ years,Home Mortgage,other,15047.24,17.5,40.0,7.0,1.0,127699.0,176858.0,1.0,0.0,0.21500203610696347,0.052626816124062024,Medium Risk
7648926c-e646-442d-a9e3-12e388c104a6,34505802-ae5a-4644-8d74-d3683cd8f50f,765314.0,Long Term,690.0,1888410.0,5 years,Home Mortgage,Home Improvements,10543.48,16.5,,11.0,0.0,97869.0,602822.0,0.0,0.0,0.06699909447630546,0.40526898290095903,Medium Risk
976a2cac-aebd-4945-84fe-b2d6dfdab4c1,5605bbbb-3173-401f-8c79-6597bb89ad2b,232364.0,Short Term,742.0,580260.0,5 years,Home Mortgage,Debt Consolidation,4506.61,22.3,,5.0,0.0,79363.0,685740.0,0.0,0.0,0.0931984282907662,0.40044807500086166,Medium Risk
1eb4c0ae-7d6b-4764-8b74-60a24e341cd7,6d8b52bc-ace0-407b-be61-317de1f51e98,141724.0,Short Term,715.0,847400.0,5 years,Rent,Debt Consolidation,14405.61,13.8,66.0,8.0,0.0,80750.0,102520.0,0.0,0.0,0.20399730941704036,0.16724569270710407,Medium Risk
210e2ee1-da9f-4425-91ce-3ceef9375924,06224fbc-aade-429e-96ea-7cada56ec5ed,111408.0,Short Term,736.0,1346891.0,3 years,Rent,Debt Consolidation,19529.91,10.6,,13.0,0.0,170221.0,227348.0,0.0,0.0,0.17399991536063422,0.08271493387363936,Medium Risk
7d91aa45-370f-4d1f-9552-bfe5b2114dc6,ba3d1f80-2633-43ec-a688-1df4ba345bb0,161854.0,Short Term,701.0,660079.0,2 years,Home Mortgage,other,7810.9,17.9,76.0,9.0,0.0,231401.0,380050.0,0.0,0.0,0.14199936674246566,0.2452039831595915,Medium Risk
a203fa20-677f-44b3-ae93-cbb2c9071c2d,7751a8b5-56a0-44c4-846a-2ee44c0665a6,145046.0,Short Term,730.0,832428.0,3 years,Rent,Debt Consolidation,15677.28,13.2,,6.0,1.0,30552.0,123288.0,1.0,0.0,0.22599835661462614,0.1742444992239569,Medium Risk
4b6f02e7-0ed8-4741-a068-b8366b05d6f1,80a7033a-101f-481c-9535-0a37dcb0bda5,61358.0,Short Term,746.0,454214.0,2 years,Rent,Other,1059.82,13.3,,3.0,0.0,3553.0,32428.0,0.0,0.0,0.027999665355977577,0.13508610478761113,Medium Risk
697dc6eb-f12f-4751-88c1-350f9acc1583,f4e5fa2d-cc54-4b3d-bfe2-3e04616ce481,293436.0,Short Term,730.0,1357531.0,10+ years,Rent,Debt Consolidation,21946.9,26.2,,7.0,0.0,763857.0,1188792.0,0.0,0.0,0.19400131562373163,0.2161541799045473,Medium Risk
4a624373-e8df-4aec-b8a3-9fe0d51a81b4,a95bb35b-e918-45de-a282-0afcda421a95,773696.0,Long Term,697.0,2959136.0,8 years,Home Mortgage,Debt Consolidation,47099.48,17.0,,9.0,0.0,786942.0,1143274.0,0.0,0.0,0.19099958906924186,0.2614601018675722,Medium Risk
81efdeb9-ed7a-4ac2-905d-e771d943781c,6f7e54ce-145b-4316-857c-4ed12f28e185,129844.0,Short Term,727.0,1214746.0,8 years,Home Mortgage,Debt Consolidation,19840.94,21.2,11.0,11.0,0.0,175427.0,448404.0,0.0,0.0,0.19600087590327525,0.10688983540592024,Medium Risk
fac9e81c-fcea-4670-a7b2-2761de9c2c6a,bfd757dd-9b62-4daf-829c-23e803c92ddf,211156.0,Long Term,717.0,1177848.0,5 years,Home Mortgage,Home Improvements,14173.24,18.7,78.0,7.0,0.0,276754.0,494538.0,0.0,0.0,0.14439798683701122,0.17927270751404256,Medium Risk
26881993-c57d-436d-9c53-747c93062d58,815fa30f-7175-46e3-b4ad-488c2066ecea,224202.0,Short Term,699.0,619609.0,2 years,Rent,Debt Consolidation,17504.13,7.6,36.0,14.0,0.0,107730.0,188452.0,0.0,0.0,0.3390034037594677,0.3618443244045842,Medium Risk
77621b6d-9931-4e65-84a9-a63e526c8425,f146a5b4-f207-4f86-95e8-f7e0be6cdfdc,442706.0,Long Term,648.0,1593036.0,10+ years,Home Mortgage,Debt Consolidation,29736.71,30.4,,19.0,0.0,473214.0,740432.0,0.0,0.0,0.22400028624588522,0.27790081328984406,High Risk
90eacbeb-a1db-433d-881e-0f0b899dbd35,7d15886f-9bb0-4efe-b182-8e1c0541a36d,403700.0,Long Term,673.0,1458136.0,5 years,Rent,Debt Consolidation,6938.23,21.0,,8.0,1.0,363375.0,627990.0,1.0,0.0,0.05709944751381215,0.2768603202993411,Medium Risk
ab2dd4c2-7967-4ca8-a1e3-06b2180d2eda,f8b00641-0b8c-424b-bd2e-ebedd4b65705,217756.0,Long Term,738.0,752248.0,5 years,Rent,Debt Consolidation,10324.6,13.8,,10.0,0.0,95456.0,311366.0,0.0,0.0,0.16469993938169328,0.2894736842105263,Medium Risk
ce6562c3-f100-4342-8fe8-f03d33ba9ff4,90192efd-bec5-4f45-b360-a574b3410d33,265958.0,Short Term,749.0,1483881.0,4 years,Rent,Debt Consolidation,15086.19,22.4,,15.0,0.0,65968.0,606210.0,0.0,0.0,0.12200053777897285,0.1792313534575886,Medium Risk
8b38a9dd-8ced-48eb-9274-b11eacc9d61f,e2e348a4-0f25-40eb-bdb1-6a1fbd82fe69,404734.0,Long Term,657.0,1209977.0,1 year,Home Mortgage,Debt Consolidation,30451.11,20.8,,24.0,0.0,600096.0,1030942.0,0.0,0.0,0.30200021983888947,0.3344972673034281,Medium Risk
e18004ba-2c00-4b05-8a7c-4aa5e064bd15,1bfb21be-06e8-4ee6-8987-85a7f5b742f7,260744.0,Long Term,704.0,2683579.0,3 years,Home Mortgage,Debt Consolidation,31308.39,37.3,40.0,14.0,1.0,109003.0,167376.0,1.0,0.0,0.1399998583980572,0.09716278149441473,Medium Risk
